% Sierra SPYHIS Output Mon Dec 23 11:57:07 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.72515e-02,  3.99902e-16, -3.66554e-16,  8.17379e-17, -2.33189e-12,  1.37601e-12, -6.27931e-13, -5.47652e-08,  2.70510e-07,  1.09954e-07, -1.75558e-17, -1.13634e-17,  5.24345e-01,  2.39324e-14, -2.47477e-14,  4.00000e+01,  1.49173e-10,  2.02020e-09,  0.00000e+00
 1.75007e-02,  3.26177e-16, -2.71007e-16,  7.58933e-17, -3.14022e-12,  4.03852e-12,  2.90999e-12, -3.91260e-08, -4.68396e-08,  3.30299e-08, -1.73186e-17, -1.21786e-17,  5.34313e-01, -9.85518e-15,  5.32400e-15,  4.00000e+01,  2.68787e-09, -2.73359e-09,  0.00000e+00
 1.77504e-02,  1.93874e-16, -1.81863e-16,  2.41195e-16, -1.65181e-12,  3.76787e-12,  4.42053e-12,  9.99249e-08, -1.15315e-08, -7.47403e-08, -1.64055e-17, -1.21965e-17,  5.44301e-01,  2.72932e-14, -7.45486e-15,  4.00000e+01,  4.37654e-10,  4.24506e-09,  0.00000e+00
 1.80006e-02,  2.20402e-16, -1.73701e-16,  3.39017e-16,  4.43639e-12,  1.37869e-12,  3.97115e-12, -1.03366e-07, -1.54067e-07, -5.49171e-08, -1.57913e-17, -1.26756e-17,  5.54309e-01, -2.59261e-14,  5.63879e-15,  4.00000e+01,  4.16621e-09, -2.68474e-09,  0.00000e+00
 1.82513e-02,  3.10031e-16, -2.87879e-16,  4.22402e-16,  5.66712e-13, -2.12731e-12, -2.10105e-12, -1.53029e-07, -1.90809e-07, -1.69815e-07, -1.55822e-17, -1.39456e-17,  5.64337e-01, -2.11310e-14,  1.64939e-14,  4.00000e+01, -1.65212e-09,  4.01320e-10,  0.00000e+00
 1.85007e-02,  3.77172e-16, -4.40900e-16,  3.31697e-16, -1.50835e-12,  2.04780e-12, -5.23486e-12, -3.69755e-08, -1.01168e-06,  1.60267e-07, -1.45652e-17, -1.43921e-17,  5.74315e-01,  2.21345e-14, -4.24423e-14,  4.00000e+01, -2.71262e-09,  1.91606e-09,  0.00000e+00
 1.87506e-02,  2.30871e-16, -3.53087e-16,  2.42118e-16, -9.92821e-13,  4.17469e-12, -4.71221e-12,  3.43077e-08, -6.76306e-08,  1.06690e-08, -1.48990e-17, -1.47057e-17,  5.84312e-01,  1.89622e-15,  1.80240e-14,  4.00000e+01, -9.29218e-10, -2.35592e-09,  0.00000e+00
 1.90010e-02,  1.30990e-16, -2.10548e-16,  2.97303e-16, -9.32677e-13,  1.35303e-13,  3.34209e-12,  1.80050e-07, -2.70195e-07,  8.64541e-08, -1.42439e-17, -1.54071e-17,  5.94328e-01, -9.04533e-15,  1.44533e-14,  4.00000e+01, -2.84216e-09,  2.26221e-10,  0.00000e+00
 1.92501e-02,  8.97074e-17, -2.90668e-16,  4.30835e-16,  2.32889e-12, -3.32054e-12, -7.16587e-13,  1.11821e-07, -1.62507e-07, -1.38163e-07, -1.41976e-17, -1.63435e-17,  6.04290e-01, -1.22183e-14, -3.97406e-15,  4.00000e+01,  9.79153e-10,  1.07175e-09,  0.00000e+00
 1.95010e-02,  2.56916e-16, -4.01236e-16,  3.45832e-16,  3.98069e-12, -1.29816e-12, -1.34203e-12,  1.76908e-07, -3.57227e-08,  1.62220e-07, -1.36865e-17, -1.66634e-17,  6.14326e-01,  1.99812e-14,  3.66275e-15,  4.00000e+01, -5.51953e-09, -8.47868e-10,  0.00000e+00
 1.97502e-02,  4.18353e-16, -3.70457e-16,  4.04166e-16,  3.17690e-12,  3.88534e-12,  3.02633e-12, -7.66438e-08,  2.47241e-08,  1.58583e-07, -1.34440e-17, -1.73078e-17,  6.24293e-01,  3.33364e-14,  1.50749e-14,  4.00000e+01,  5.33803e-09, -3.00123e-09,  0.00000e+00
 2.00011e-02,  2.80979e-16, -2.12776e-16,  4.24389e-16, -3.73233e-12,  3.18841e-12, -3.22338e-13, -4.49385e-08, -2.26114e-07, -2.15628e-07, -1.27276e-17, -1.81520e-17,  6.34332e-01,  2.57522e-14,  1.04112e-14,  4.00000e+01, -2.09618e-09,  1.41037e-09,  0.00000e+00
