% Sierra SPYHIS Output Tue Dec 24 12:35:36 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.22501e-02,  2.97177e-16, -1.23051e-16, -3.32924e-16,  3.84090e-12, -3.73394e-12, -1.05731e-12, -4.09798e-08, -2.27865e-08,  5.29006e-08,  1.07267e-18, -3.29057e-19,  3.24289e-01,  6.17580e-16, -1.93613e-16,  4.00000e+01, -8.66118e-12, -6.55155e-12,  0.00000e+00
 1.25001e-02,  2.82134e-16, -3.58781e-16, -2.83787e-16, -1.17512e-12, -2.36216e-12,  1.93264e-12, -1.15157e-07,  3.62265e-07, -3.27929e-08,  1.12027e-18, -3.82177e-19,  3.34292e-01,  6.22990e-16, -6.03689e-17,  4.00000e+01,  9.54116e-12, -2.07892e-14,  0.00000e+00
 1.27501e-02,  1.23437e-16, -2.04501e-16, -1.39994e-16, -3.23697e-12,  6.85358e-12, -9.20849e-15, -4.94609e-08,  1.65513e-07,  2.53414e-09,  1.16860e-18, -4.23943e-19,  3.44292e-01,  1.81215e-16, -2.58126e-17,  4.00000e+01,  1.81355e-11,  7.13730e-12,  0.00000e+00
 1.30002e-02,  1.04772e-16,  1.03077e-16, -1.86777e-16, -2.58195e-12,  8.48111e-12, -1.86263e-12,  2.37921e-07, -2.61965e-07, -9.71594e-08,  1.21276e-18, -4.52164e-19,  3.54294e-01, -2.17027e-16, -1.68574e-16,  4.00000e+01,  7.85164e-12,  1.21347e-11,  0.00000e+00
 1.32502e-02,  2.19241e-16,  1.25645e-16, -2.32784e-16,  1.25390e-12,  1.27282e-12, -1.91799e-13,  8.27523e-08, -4.70470e-07,  1.26552e-07,  1.24924e-18, -4.70623e-19,  3.64294e-01, -1.99325e-16, -2.82753e-16,  4.00000e+01, -1.34197e-11,  5.83629e-12,  0.00000e+00
 1.35000e-02,  4.42313e-16,  7.73270e-18, -1.58600e-16, -2.65903e-12, -5.17448e-12,  1.06773e-12,  3.07176e-06, -2.33158e-07,  1.28511e-07,  1.26057e-18, -4.91424e-19,  3.74287e-01,  2.22290e-16, -2.26799e-16,  4.00000e+01, -1.88804e-11, -7.52299e-12,  0.00000e+00
 1.37501e-02,  4.43841e-16, -2.27018e-16, -4.97637e-17, -1.56761e-12, -5.48899e-12, -4.01843e-13,  1.78833e-06,  3.77600e-07, -1.75771e-07,  1.24261e-18, -5.24191e-19,  3.84292e-01,  2.86529e-16, -1.10703e-16,  4.00000e+01,  5.02262e-12, -1.31831e-12,  0.00000e+00
 1.40002e-02,  4.43926e-16, -3.41504e-16, -1.07434e-16,  9.18927e-14,  1.68608e-12, -2.55430e-12,  4.63308e-07,  2.49929e-07, -1.50316e-07,  1.21589e-18, -5.70271e-19,  3.94293e-01, -9.17903e-18, -7.84517e-17,  4.00000e+01,  1.37803e-11,  2.47740e-13,  0.00000e+00
 1.42501e-02,  4.42334e-16, -2.07947e-16, -8.65314e-17, -1.36568e-12,  7.38631e-12, -1.33086e-12,  1.81242e-06, -3.16847e-07,  2.65240e-08,  1.18727e-18, -6.13848e-19,  4.04291e-01, -4.56662e-16, -2.25814e-16,  4.00000e+01,  1.68075e-11, -4.57992e-12,  0.00000e+00
 1.45000e-02,  4.44226e-16,  9.56656e-17, -1.40602e-16, -3.20243e-13,  7.24598e-12, -2.15934e-12, -3.62337e-06, -3.57095e-07,  3.32085e-08,  1.14809e-18, -6.55033e-19,  4.14287e-01, -5.08382e-16, -2.89026e-16,  4.00000e+01, -8.97039e-12, -1.34798e-13,  0.00000e+00
