% Sierra SPYHIS Output Tue Dec 24 20:53:34 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.15001e-02,  4.43471e-16, -3.12626e-16,  4.20019e-17, -7.89017e-14, -4.74954e-13,  1.56918e-12,  2.48970e-06, -1.63992e-06,  2.63580e-08,  2.49269e-15, -1.94003e-15,  2.94289e-01,  3.74522e-13, -2.36027e-13,  4.00000e+01,  4.02354e-07, -6.82173e-08,  0.00000e+00
 1.17501e-02,  4.43757e-16, -3.49461e-16,  5.70721e-17,  9.19496e-13, -2.58156e-12,  7.34013e-13,  6.98924e-06, -1.86210e-06, -2.06580e-08,  2.71928e-15, -1.96710e-15,  3.04291e-01,  1.30101e-12,  2.86958e-14,  4.00000e+01,  4.27270e-07,  3.15646e-07,  0.00000e+00
 1.20000e-02,  4.42553e-16, -3.23524e-16,  4.62597e-17,  8.76909e-13, -1.59419e-13, -6.38269e-13, -9.45316e-07, -1.65548e-07,  6.83792e-08,  2.96472e-15, -1.96622e-15,  3.14286e-01,  9.26630e-13, -1.63326e-13,  4.00000e+01,  7.70183e-07,  4.72357e-07,  0.00000e+00
 1.22501e-02,  4.43915e-16, -2.89158e-16,  2.54387e-17, -5.92226e-13,  8.85287e-13, -1.21828e-12,  3.01553e-07,  5.23860e-07,  1.51977e-08,  3.07483e-15, -1.99310e-15,  3.24289e-01,  1.51763e-13,  2.42555e-13,  4.00000e+01,  2.95201e-07,  2.42970e-08,  0.00000e+00
 1.25000e-02,  4.43639e-16, -2.42426e-16, -2.07606e-18, -2.33295e-13,  6.99736e-13, -5.00325e-13,  6.57805e-06, -1.75303e-06,  8.43159e-08,  3.16387e-15, -2.00844e-15,  3.34287e-01,  8.38854e-13, -4.40822e-13,  4.00000e+01,  4.94691e-07,  1.02357e-07,  0.00000e+00
 1.27501e-02,  4.43338e-16, -2.85509e-16, -4.48823e-18,  4.41240e-13, -2.60728e-12,  5.53662e-13,  2.28059e-07,  1.80586e-06,  1.22491e-08,  3.27119e-15, -2.09379e-15,  3.44289e-01, -4.42022e-13, -1.95760e-13,  4.00000e+01,  5.56415e-07,  1.87326e-07,  0.00000e+00
 1.30001e-02,  4.43718e-16, -3.75502e-16,  4.02682e-17,  1.99885e-12, -1.98951e-12,  1.45296e-12,  4.98671e-06,  2.50255e-06, -4.98776e-09,  3.35287e-15, -2.12960e-15,  3.54288e-01,  9.89494e-13, -2.87009e-13,  4.00000e+01,  1.48633e-07,  3.89524e-07,  0.00000e+00
 1.32500e-02,  4.44050e-16, -3.63125e-16,  7.62262e-17,  3.56395e-13,  7.41026e-13,  1.53405e-12,  3.73869e-06, -1.20562e-06, -3.64703e-08,  3.48783e-15, -2.18936e-15,  3.64287e-01,  2.48380e-13, -5.53191e-13,  4.00000e+01, -5.30986e-07, -3.74516e-08,  0.00000e+00
 1.35000e-02,  4.43648e-16, -2.34256e-16,  1.03284e-16, -7.68093e-13,  9.18511e-13, -4.79541e-14,  5.97606e-06, -2.49743e-06,  4.42326e-08,  3.46047e-15, -2.25466e-15,  3.74288e-01, -6.89375e-13, -1.82595e-13,  4.00000e+01,  3.01617e-07,  1.10141e-08,  0.00000e+00
 1.37501e-02,  4.44080e-16, -1.94776e-16,  7.17209e-17, -6.84868e-13,  6.15493e-13, -1.69230e-12,  4.41667e-06, -2.27056e-06, -3.48504e-09,  3.35961e-15, -2.31040e-15,  3.84290e-01, -3.45098e-13,  3.91617e-13,  4.00000e+01, -3.62441e-07, -2.67192e-07,  0.00000e+00
